Dia 381 - Máquina 2 -> Ação: parada preventiva, Previsão: [1.0, 1.6298584010199235e-11, 0.8069030046463013]
Dia 381 - Máquina 3 -> Ação: parada preventiva, Previsão: [1.0, 1.9730324687418366e-14, 0.9770853519439697]
Dia 381 - Máquina 4 -> Ação: parada preventiva, Previsão: [0.9985823631286621, 3.2292387913912535e-05, 0.9956238865852356]
Dia 381 - Máquina 5 -> Ação: parada preventiva, Previsão: [0.994551956653595, 0.00035247826599515975, 0.9647592902183533]
Dia 381 - Máquina 6 -> Ação: parada preventiva, Previsão: [1.0, 6.192241164271195e-12, 0.8676292300224304]
Dia 381 - Máquina 7 -> Ação: parada preventiva, Previsão: [0.9999996423721313, 1.2728030851505423e-09, 0.879334568977356]
Dia 381 - Máquina 8 -> Ação: parada preventiva, Previsão: [1.0, 8.077497522232449e-20, 0.9959021210670471]
Dia 381 - Máquina 9 -> Ação: parada preventiva, Previsão: [1.0, 5.495263143703651e-18, 0.8800985217094421]
Dia 382 - Máquina 0 -> Ação: parada preventiva, Previsão: [1.0, 3.63923436741756e-14, 0.8293620944023132]
Dia 382 - Máquina 1 -> Ação: parada preventiva, Previsão: [1.0, 1.3862660328772087e-16, 0.9969131946563721]
Dia 382 - Máquina 2 -> Ação: parada preventiva, Previsão: [1.0, 1.6637805716479548e-11, 0.8269236087799072]
Dia 382 - Máquina 3 -> Ação: parada preventiva, Previsão: [1.0, 2.0148271072384372e-14, 0.9791510105133057]
Dia 382 - Máquina 4 -> Ação: parada preventiva, Previsão: [0.9985241293907166, 3.2420102797914296e-05, 0.99604332447052]
Dia 382 - Máquina 5 -> Ação: parada preventiva, Previsão: [0.994551956653595, 0.00035247826599515975, 0.9647592902183533]
Dia 382 - Máquina 6 -> Ação: parada preventiva, Previsão: [1.0, 6.323351564585522e-12, 0.8784275650978088]
Dia 382 - Máquina 7 -> Ação: parada preventiva, Previsão: [0.9999996423721313, 1.2997674048165209e-09, 0.8892128467559814]
Dia 382 - Máquina 8 -> Ação: parada preventiva, Previsão: [1.0, 8.24857204384034e-20, 0.9962779879570007]
Dia 382 - Máquina 9 -> Ação: parada preventiva, Previsão: [1.0, 5.495263143703651e-18, 0.8800985217094421]
Dia 383 - Máquina 0 -> Ação: parada preventiva, Previsão: [1.0, 3.63923436741756e-14, 0.8293620944023132]
Dia 383 - Máquina 1 -> Ação: parada preventiva, Previsão: [1.0, 1.415642194279172e-16, 0.9971966743469238]
Dia 383 - Máquina 2 -> Ação: parada preventiva, Previsão: [1.0, 1.5966276911694166e-11, 0.7851687669754028]
Dia 383 - Máquina 3 -> Ação: parada preventiva, Previsão: [1.0, 2.057507403384687e-14, 0.9810341596603394]
Dia 383 - Máquina 4 -> Ação: parada preventiva, Previsão: [0.9985241293907166, 3.2420102797914296e-05, 0.99604332447052]
Dia 383 - Máquina 5 -> Ação: parada preventiva, Previsão: [0.9943056702613831, 0.000365046871593222, 0.9679526686668396]
Dia 383 - Máquina 6 -> Ação: parada preventiva, Previsão: [1.0, 6.4572739516544075e-12, 0.88837069272995]
Dia 383 - Máquina 7 -> Ação: parada preventiva, Previsão: [0.9999996423721313, 1.32730026969341e-09, 0.8983760476112366]
Dia 383 - Máquina 8 -> Ação: parada preventiva, Previsão: [1.0, 8.423397312538276e-20, 0.996619462966919]
Dia 383 - Máquina 9 -> Ação: parada preventiva, Previsão: [1.0, 5.495263143703651e-18, 0.8800985217094421]
Dia 384 - Máquina 0 -> Ação: parada preventiva, Previsão: [1.0, 3.63923436741756e-14, 0.8293620944023132]
Dia 384 - Máquina 1 -> Ação: parada preventiva, Previsão: [1.0, 1.4456296752410363e-16, 0.9974541068077087]
Dia 384 - Máquina 2 -> Ação: parada preventiva, Previsão: [1.0, 1.5966276911694166e-11, 0.7851687669754028]
Dia 384 - Máquina 3 -> Ação: parada preventiva, Previsão: [1.0, 2.101099445795361e-14, 0.9827500581741333]
Dia 384 - Máquina 4 -> Ação: parada preventiva, Previsão: [0.9985241293907166, 3.2420102797914296e-05, 0.99604332447052]
Dia 384 - Máquina 5 -> Ação: parada preventiva, Previsão: [0.9940483570098877, 0.0003780635306611657, 0.9708653688430786]
Dia 384 - Máquina 6 -> Ação: parada preventiva, Previsão: [1.0, 6.5940707755229866e-12, 0.8975954055786133]
Dia 384 - Máquina 7 -> Ação: parada preventiva, Previsão: [0.9999996423721313, 1.3554164457474371e-09, 0.9068606495857239]
Dia 384 - Máquina 8 -> Ação: parada preventiva, Previsão: [1.0, 8.601764594468558e-20, 0.9969298243522644]
Dia 384 - Máquina 9 -> Ação: parada preventiva, Previsão: [1.0, 5.495263143703651e-18, 0.8800985217094421]
Dia 385 - Máquina 0 -> Ação: parada preventiva, Previsão: [1.0, 3.63923436741756e-14, 0.8293620944023132]
Dia 385 - Máquina 1 -> Ação: parada preventiva, Previsão: [1.0, 1.4762524309133414e-16, 0.9976879358291626]
Dia 385 - Máquina 2 -> Ação: parada preventiva, Previsão: [1.0, 1.5966276911694166e-11, 0.7851687669754028]
Dia 385 - Máquina 3 -> Ação: parada preventiva, Previsão: [1.0, 2.1456152623383108e-14, 0.9843132495880127]
Dia 385 - Máquina 4 -> Ação: parada preventiva, Previsão: [0.9985241293907166, 3.2420102797914296e-05, 0.99604332447052]
Dia 385 - Máquina 5 -> Ação: parada preventiva, Previsão: [0.9937793612480164, 0.00039154410478658974, 0.9735205769538879]
Dia 385 - Máquina 6 -> Ação: parada preventiva, Previsão: [1.0, 6.5940707755229866e-12, 0.8975954055786133]
Dia 385 - Máquina 7 -> Ação: parada preventiva, Previsão: [0.9999996423721313, 1.3841283674764782e-09, 0.9147040247917175]
Dia 385 - Máquina 8 -> Ação: parada preventiva, Previsão: [1.0, 8.784008639285329e-20, 0.9972116351127625]
